doc_id,item,category,amount,price,discount
EBDBDDB8136477,Отвертка,Бытовые товары,5,150,15.0
EBDBDDB8136477,Изолента,Бытовые товары,2,45,0.0
EBDBDDB8136477,Скотч,Бытовые товары,8,75,7.5
EBDBDDB8136477,Шпатель,Строительные товары,4,150,7.5
EBDBDDB8136477,Пена,Бытовая химия,8,225,22.5
EBDBDDB8136477,Пена,Бытовая химия,7,225,22.5
EBDBDDB8136477,Рубанок,Строительные товары,3,350,17.5
CAAABBD0159447,Изолента,Бытовые товары,7,45,4.5
CAAABBD0159447,Клей,Бытовая химия,7,50,5.0
CAAABBD0159447,Скотч,Бытовые товары,9,75,7.5
CAAABBD0159447,Шпатель,Строительные товары,1,150,0.0
CAAABBD0159447,Отвертка,Бытовые товары,3,150,7.5
CAAABBD0159447,Рубанок,Строительные товары,3,350,17.5
CAAABBD0159447,Клей,Бытовая химия,5,50,5.0
DACBEDC0771182,Скотч,Бытовые товары,7,75,7.5
DACBEDC0771182,Пена,Бытовая химия,9,225,22.5
DDABADC7611800,Изолента,Бытовые товары,6,45,4.5
DDABADC7611800,Изолента,Бытовые товары,6,45,4.5
DDABADC7611800,Отвертка,Бытовые товары,7,150,15.0
DDABADC7611800,Клей,Бытовая химия,2,50,0.0
DDABADC7611800,Молоток,Строительные товары,3,250,12.5
DDABADC7611800,Изолента,Бытовые товары,7,45,4.5
DDABADC7611800,Изолента,Бытовые товары,4,45,2.25
DEEDBEB6874097,Пена,Бытовая химия,8,225,22.5
DEEDBEB6874097,Молоток,Строительные товары,3,250,12.5
DEEDBEB6874097,Молоток,Строительные товары,4,250,12.5
DEEDBEB6874097,Молоток,Строительные товары,2,250,0.0
DAAAEAA3538922,Скотч,Бытовые товары,6,75,7.5
DAAAEAA3538922,Скотч,Бытовые товары,6,75,7.5
DAAAEAA3538922,Рубанок,Строительные товары,3,350,17.5
DAAAEAA3538922,Пена,Бытовая химия,6,225,22.5
DAAAEAA3538922,Пена,Бытовая химия,2,225,0.0
DAAAEAA3538922,Пена,Бытовая химия,8,225,22.5
DAAAEAA3538922,Отвертка,Бытовые товары,6,150,15.0
CDBBCED5071027,Пена,Бытовая химия,1,225,0.0
CDBBCED5071027,Рубанок,Строительные товары,8,350,35.0
CDBBCED5071027,Отвертка,Бытовые товары,9,150,15.0
CDBBCED5071027,Молоток,Строительные товары,5,250,25.0
CDBBCED5071027,Шпатель,Строительные товары,1,150,0.0
CDBBCED5071027,Отвертка,Бытовые товары,8,150,15.0
CDBBCED5071027,Отвертка,Бытовые товары,2,150,0.0
CDBBCED5071027,Шпатель,Строительные товары,1,150,0.0
EBCECEE3196059,Пена,Бытовая химия,6,225,22.5
EBCECEE3196059,Клей,Бытовая химия,9,50,5.0
EBCECEE3196059,Молоток,Строительные товары,8,250,25.0
CBABADE0613975,Шпатель,Строительные товары,1,150,0.0
CBABADE0613975,Скотч,Бытовые товары,3,75,3.75
CBABADE0613975,Шпатель,Строительные товары,7,150,15.0
CBABADE0613975,Клей,Бытовая химия,3,50,2.5
CBABADE0613975,Пена,Бытовая химия,1,225,0.0
BCCBACD4860339,Клей,Бытовая химия,8,50,5.0
BCCBACD4860339,Пена,Бытовая химия,2,225,0.0
BCCBACD4860339,Клей,Бытовая химия,2,50,0.0
ACDDEBE1210882,Шпатель,Строительные товары,9,150,15.0
ACDDEBE1210882,Пена,Бытовая химия,3,225,11.25
ACDDEBE1210882,Отвертка,Бытовые товары,6,150,15.0
ACDDEBE1210882,Клей,Бытовая химия,2,50,0.0
ACDDEBE1210882,Изолента,Бытовые товары,5,45,4.5
AAEEEAB0308199,Молоток,Строительные товары,5,250,25.0
DBBBDCA7856587,Молоток,Строительные товары,1,250,0.0
DBBBDCA7856587,Скотч,Бытовые товары,8,75,7.5
DBBBDCA7856587,Отвертка,Бытовые товары,7,150,15.0
DBBBDCA7856587,Скотч,Бытовые товары,8,75,7.5
DBBBDCA7856587,Пена,Бытовая химия,3,225,11.25
DBBBDCA7856587,Клей,Бытовая химия,2,50,0.0
DBBBDCA7856587,Отвертка,Бытовые товары,9,150,15.0
EDCBECC6782879,Молоток,Строительные товары,7,250,25.0
EDCBECC6782879,Шпатель,Строительные товары,1,150,0.0
EDCBECC6782879,Пена,Бытовая химия,8,225,22.5
EDCBECC6782879,Молоток,Строительные товары,6,250,25.0
EDCBECC6782879,Шпатель,Строительные товары,5,150,15.0
EDCBECC6782879,Отвертка,Бытовые товары,6,150,15.0
EDCBECC6782879,Рубанок,Строительные товары,5,350,35.0
CCDCCAB1238884,Пена,Бытовая химия,9,225,22.5
CACBDBE9714707,Клей,Бытовая химия,3,50,2.5
