doc_id,item,category,amount,price,discount
BBEEEBB6099281,Шпатель,Строительные товары,9,150,15.0
DBBCCEB0541735,Клей,Бытовая химия,7,50,5.0
DBBCCEB0541735,Шпатель,Строительные товары,6,150,15.0
DBBCCEB0541735,Рубанок,Строительные товары,7,350,35.0
DBBCCEB0541735,Рубанок,Строительные товары,1,350,0.0
DBBCCEB0541735,Отвертка,Бытовые товары,4,150,7.5
DBBCCEB0541735,Отвертка,Бытовые товары,4,150,7.5
DBBCCEB0541735,Отвертка,Бытовые товары,6,150,15.0
DBBCCEB0541735,Скотч,Бытовые товары,7,75,7.5
DEBBADC8362282,Шпатель,Строительные товары,9,150,15.0
DEBBADC8362282,Клей,Бытовая химия,2,50,0.0
DEBBADC8362282,Пена,Бытовая химия,8,225,22.5
DEBBADC8362282,Клей,Бытовая химия,9,50,5.0
BDCDACE9669345,Молоток,Строительные товары,4,250,12.5
BDCDACE9669345,Отвертка,Бытовые товары,4,150,7.5
BDCDACE9669345,Шпатель,Строительные товары,7,150,15.0
BDCDACE9669345,Отвертка,Бытовые товары,5,150,15.0
AABBDCA4017412,Рубанок,Строительные товары,1,350,0.0
AABBDCA4017412,Изолента,Бытовые товары,1,45,0.0
EABEBBB3549278,Шпатель,Строительные товары,6,150,15.0
EABEBBB3549278,Скотч,Бытовые товары,1,75,0.0
EABEBBB3549278,Рубанок,Строительные товары,9,350,35.0
CDDCCDA5253549,Рубанок,Строительные товары,1,350,0.0
CBEACCA3078313,Молоток,Строительные товары,9,250,25.0
CBEACCA3078313,Рубанок,Строительные товары,7,350,35.0
CBEACCA3078313,Скотч,Бытовые товары,4,75,3.75
CBEACCA3078313,Клей,Бытовая химия,1,50,0.0
CBEACCA3078313,Изолента,Бытовые товары,2,45,0.0
CBEACCA3078313,Рубанок,Строительные товары,3,350,17.5
CBBEDCB4959984,Отвертка,Бытовые товары,5,150,15.0
CBBEDCB4959984,Пена,Бытовая химия,3,225,11.25
CBBEDCB4959984,Скотч,Бытовые товары,5,75,7.5
CBBEDCB4959984,Молоток,Строительные товары,4,250,12.5
CBBEDCB4959984,Клей,Бытовая химия,3,50,2.5
CBBEDCB4959984,Отвертка,Бытовые товары,7,150,15.0
DBABDAA4895788,Молоток,Строительные товары,7,250,25.0
CBACCDE3946915,Молоток,Строительные товары,3,250,12.5
CBACCDE3946915,Пена,Бытовая химия,3,225,11.25
EEACCEC5110552,Клей,Бытовая химия,8,50,5.0
EEACCEC5110552,Изолента,Бытовые товары,7,45,4.5
EEACCEC5110552,Клей,Бытовая химия,5,50,5.0
EEACCEC5110552,Молоток,Строительные товары,7,250,25.0
EEACCEC5110552,Рубанок,Строительные товары,5,350,35.0
DBEACCA8877654,Рубанок,Строительные товары,6,350,35.0
DBEACCA8877654,Клей,Бытовая химия,4,50,2.5
CCADBDA5456244,Скотч,Бытовые товары,2,75,0.0
CCADBDA5456244,Скотч,Бытовые товары,6,75,7.5
CCADBDA5456244,Скотч,Бытовые товары,8,75,7.5
CCADBDA5456244,Клей,Бытовая химия,7,50,5.0
CCADBDA5456244,Изолента,Бытовые товары,4,45,2.25
CCADBDA5456244,Рубанок,Строительные товары,4,350,17.5
CBEEDDE2303243,Молоток,Строительные товары,4,250,12.5
CBEEDDE2303243,Рубанок,Строительные товары,4,350,17.5
CBEEDDE2303243,Клей,Бытовая химия,1,50,0.0
CBEEDDE2303243,Молоток,Строительные товары,1,250,0.0
CBEEDDE2303243,Клей,Бытовая химия,2,50,0.0
CBEEDDE2303243,Рубанок,Строительные товары,4,350,17.5
CBBAACA4638326,Отвертка,Бытовые товары,8,150,15.0
EABDBCA7099473,Рубанок,Строительные товары,8,350,35.0
EABDBCA7099473,Молоток,Строительные товары,8,250,25.0
EABDBCA7099473,Отвертка,Бытовые товары,4,150,7.5
EABDBCA7099473,Молоток,Строительные товары,4,250,12.5
EABDBCA7099473,Шпатель,Строительные товары,4,150,7.5
EABDBCA7099473,Молоток,Строительные товары,3,250,12.5
CADDACA5022248,Молоток,Строительные товары,5,250,25.0
CADDACA5022248,Скотч,Бытовые товары,9,75,7.5
BCACDBA2551565,Клей,Бытовая химия,8,50,5.0
DDEDEEE1765074,Скотч,Бытовые товары,1,75,0.0
DDEDEEE1765074,Молоток,Строительные товары,4,250,12.5
DDEDEEE1765074,Клей,Бытовая химия,1,50,0.0
DDEDEEE1765074,Пена,Бытовая химия,1,225,0.0
BDAEDCC1525567,Скотч,Бытовые товары,8,75,7.5
BDAEDCC1525567,Шпатель,Строительные товары,1,150,0.0
BBDEACD9470138,Рубанок,Строительные товары,5,350,35.0
BBDEACD9470138,Рубанок,Строительные товары,5,350,35.0
BBDEACD9470138,Скотч,Бытовые товары,8,75,7.5
BBDEACD9470138,Рубанок,Строительные товары,4,350,17.5
BBDEACD9470138,Изолента,Бытовые товары,3,45,2.25
BBDEACD9470138,Скотч,Бытовые товары,8,75,7.5
BCDBCAE3087879,Шпатель,Строительные товары,2,150,0.0
BCDBCAE3087879,Изолента,Бытовые товары,7,45,4.5
BCDBCAE3087879,Клей,Бытовая химия,4,50,2.5
BCDBCAE3087879,Клей,Бытовая химия,2,50,0.0
