doc_id,item,category,amount,price,discount
ACBDCCB4551549,Молоток,Строительные товары,8,250,25.0
ACBDCCB4551549,Отвертка,Бытовые товары,4,150,7.5
ACBDCCB4551549,Скотч,Бытовые товары,3,75,3.75
ACBDCCB4551549,Пена,Бытовая химия,9,225,22.5
ACBDCCB4551549,Отвертка,Бытовые товары,1,150,0.0
ACBDCCB4551549,Молоток,Строительные товары,2,250,0.0
ACBDCCB4551549,Пена,Бытовая химия,8,225,22.5
CCABEDA2666523,Изолента,Бытовые товары,5,45,4.5
CCABEDA2666523,Рубанок,Строительные товары,1,350,0.0
CCABEDA2666523,Шпатель,Строительные товары,8,150,15.0
CCABEDA2666523,Клей,Бытовая химия,4,50,2.5
CCABEDA2666523,Молоток,Строительные товары,1,250,0.0
CCABEDA2666523,Пена,Бытовая химия,2,225,0.0
CCABEDA2666523,Пена,Бытовая химия,3,225,11.25
BDCCBEC9920665,Изолента,Бытовые товары,2,45,0.0
DEEDEBC2702645,Рубанок,Строительные товары,2,350,0.0
DEEDEBC2702645,Рубанок,Строительные товары,2,350,0.0
DEEDEBC2702645,Молоток,Строительные товары,7,250,25.0
DEEDEBC2702645,Скотч,Бытовые товары,6,75,7.5
AEABACE0392403,Клей,Бытовая химия,6,50,5.0
AEABACE0392403,Скотч,Бытовые товары,3,75,3.75
AEABACE0392403,Клей,Бытовая химия,5,50,5.0
ADDEBBE3082255,Клей,Бытовая химия,7,50,5.0
ADDEBBE3082255,Изолента,Бытовые товары,8,45,4.5
ADBECDD3642316,Отвертка,Бытовые товары,7,150,15.0
ADBECDD3642316,Скотч,Бытовые товары,9,75,7.5
ADBECDD3642316,Рубанок,Строительные товары,3,350,17.5
ADBECDD3642316,Шпатель,Строительные товары,2,150,0.0
ADBECDD3642316,Рубанок,Строительные товары,1,350,0.0
EDBCBDB9726687,Рубанок,Строительные товары,7,350,35.0
CCBEBBC3788315,Молоток,Строительные товары,9,250,25.0
CCBEBBC3788315,Скотч,Бытовые товары,8,75,7.5
CCBEBBC3788315,Изолента,Бытовые товары,4,45,2.25
CEAEBBE5561850,Пена,Бытовая химия,3,225,11.25
CEAEBBE5561850,Изолента,Бытовые товары,6,45,4.5
CEAEBBE5561850,Молоток,Строительные товары,4,250,12.5
CEAEBBE5561850,Рубанок,Строительные товары,1,350,0.0
CEAEBBE5561850,Отвертка,Бытовые товары,6,150,15.0
CEAEBBE5561850,Отвертка,Бытовые товары,2,150,0.0
CEAEBBE5561850,Отвертка,Бытовые товары,4,150,7.5
CADCDCE4127810,Отвертка,Бытовые товары,1,150,0.0
CADCDCE4127810,Изолента,Бытовые товары,9,45,4.5
