doc_id,item,category,amount,price,discount
EEDBBAB1123133,Рубанок,Строительные товары,8,350,35.0
EEDBBAB1123133,Пена,Бытовая химия,5,225,22.5
EEDBBAB1123133,Пена,Бытовая химия,5,225,22.5
EEDBBAB1123133,Отвертка,Бытовые товары,7,150,15.0
EEDBBAB1123133,Скотч,Бытовые товары,5,75,7.5
EEDBBAB1123133,Отвертка,Бытовые товары,2,150,0.0
EEDBBAB1123133,Молоток,Строительные товары,2,250,0.0
CAECEEB3947487,Пена,Бытовая химия,9,225,22.5
CAECEEB3947487,Клей,Бытовая химия,8,50,5.0
CAECEEB3947487,Пена,Бытовая химия,7,225,22.5
CAECEEB3947487,Клей,Бытовая химия,1,50,0.0
DDCDDEB1077335,Клей,Бытовая химия,6,50,5.0
DDCDDEB1077335,Отвертка,Бытовые товары,7,150,15.0
DDCDDEB1077335,Молоток,Строительные товары,3,250,12.5
DDCDDEB1077335,Пена,Бытовая химия,3,225,11.25
DDCDDEB1077335,Скотч,Бытовые товары,7,75,7.5
DDCDDEB1077335,Молоток,Строительные товары,2,250,0.0
DDCDDEB1077335,Рубанок,Строительные товары,6,350,35.0
EEECCEC8549107,Скотч,Бытовые товары,7,75,7.5
EEECCEC8549107,Молоток,Строительные товары,6,250,25.0
EEECCEC8549107,Шпатель,Строительные товары,2,150,0.0
EEECCEC8549107,Молоток,Строительные товары,8,250,25.0
EADCCDC5802558,Шпатель,Строительные товары,2,150,0.0
EADCCDC5802558,Рубанок,Строительные товары,8,350,35.0
EADCCDC5802558,Отвертка,Бытовые товары,1,150,0.0
EADCCDC5802558,Скотч,Бытовые товары,4,75,3.75
EADCCDC5802558,Пена,Бытовая химия,4,225,11.25
EADCCDC5802558,Шпатель,Строительные товары,8,150,15.0
EADCCDC5802558,Пена,Бытовая химия,6,225,22.5
CEDDAAC0968705,Рубанок,Строительные товары,2,350,0.0
CEDDAAC0968705,Изолента,Бытовые товары,7,45,4.5
CEDDAAC0968705,Пена,Бытовая химия,6,225,22.5
CEDDAAC0968705,Рубанок,Строительные товары,1,350,0.0
BADACDA1969809,Рубанок,Строительные товары,5,350,35.0
BADACDA1969809,Шпатель,Строительные товары,2,150,0.0
BADACDA1969809,Отвертка,Бытовые товары,8,150,15.0
BADACDA1969809,Рубанок,Строительные товары,5,350,35.0
BADACDA1969809,Клей,Бытовая химия,1,50,0.0
BADACDA1969809,Пена,Бытовая химия,2,225,0.0
BADACDA1969809,Пена,Бытовая химия,8,225,22.5
BADACDA1969809,Клей,Бытовая химия,1,50,0.0
ACBCCDC4099901,Пена,Бытовая химия,1,225,0.0
ACBCCDC4099901,Пена,Бытовая химия,5,225,22.5
ACBCCDC4099901,Изолента,Бытовые товары,4,45,2.25
AAAECAB0230039,Отвертка,Бытовые товары,9,150,15.0
AAAECAB0230039,Скотч,Бытовые товары,3,75,3.75
AAAECAB0230039,Рубанок,Строительные товары,4,350,17.5
CCDBDBA1633314,Изолента,Бытовые товары,6,45,4.5
CCDBDBA1633314,Отвертка,Бытовые товары,7,150,15.0
ABDADDA7222150,Изолента,Бытовые товары,1,45,0.0
ABDADDA7222150,Скотч,Бытовые товары,5,75,7.5
ABDADDA7222150,Рубанок,Строительные товары,4,350,17.5
ABDADDA7222150,Рубанок,Строительные товары,9,350,35.0
ABDADDA7222150,Скотч,Бытовые товары,4,75,3.75
ABDADDA7222150,Изолента,Бытовые товары,8,45,4.5
ABDADDA7222150,Изолента,Бытовые товары,5,45,4.5
