doc_id,item,category,amount,price,discount
EDBCAED8248681,Пена,Бытовая химия,8,225,22.5
EDBCAED8248681,Клей,Бытовая химия,8,50,5.0
EDBCAED8248681,Отвертка,Бытовые товары,3,150,7.5
EDBCAED8248681,Отвертка,Бытовые товары,1,150,0.0
EDBCAED8248681,Пена,Бытовая химия,8,225,22.5
EDBCAED8248681,Молоток,Строительные товары,4,250,12.5
EAEEBEE1552687,Клей,Бытовая химия,7,50,5.0
EAEEBEE1552687,Изолента,Бытовые товары,2,45,0.0
EAEEBEE1552687,Клей,Бытовая химия,5,50,5.0
EAEEBEE1552687,Клей,Бытовая химия,1,50,0.0
EAEEBEE1552687,Шпатель,Строительные товары,5,150,15.0
EAEEBEE1552687,Отвертка,Бытовые товары,2,150,0.0
AEEBBCD5451283,Рубанок,Строительные товары,8,350,35.0
AEEBBCD5451283,Молоток,Строительные товары,1,250,0.0
AEEBBCD5451283,Клей,Бытовая химия,3,50,2.5
EDABCBD3928584,Рубанок,Строительные товары,2,350,0.0
EDABCBD3928584,Молоток,Строительные товары,9,250,25.0
EDABCBD3928584,Скотч,Бытовые товары,5,75,7.5
EABDCAD1838317,Скотч,Бытовые товары,5,75,7.5
BBDBACC9586697,Скотч,Бытовые товары,7,75,7.5
BBDBACC9586697,Клей,Бытовая химия,7,50,5.0
BBDBACC9586697,Шпатель,Строительные товары,2,150,0.0
BBDBACC9586697,Молоток,Строительные товары,5,250,25.0
BBDBACC9586697,Пена,Бытовая химия,7,225,22.5
BBDBACC9586697,Молоток,Строительные товары,8,250,25.0
AAAEEBA5052092,Пена,Бытовая химия,6,225,22.5
AAAEEBA5052092,Клей,Бытовая химия,9,50,5.0
AAAEEBA5052092,Изолента,Бытовые товары,8,45,4.5
AAAEEBA5052092,Отвертка,Бытовые товары,2,150,0.0
AAAEEBA5052092,Отвертка,Бытовые товары,3,150,7.5
ABDDDAD0173948,Скотч,Бытовые товары,4,75,3.75
CCDABDE2790538,Скотч,Бытовые товары,3,75,3.75
AECBDEA2735146,Рубанок,Строительные товары,5,350,35.0
AECBDEA2735146,Пена,Бытовая химия,5,225,22.5
AECBDEA2735146,Клей,Бытовая химия,3,50,2.5
AECBDEA2735146,Изолента,Бытовые товары,5,45,4.5
AECBDEA2735146,Скотч,Бытовые товары,3,75,3.75
AECBDEA2735146,Шпатель,Строительные товары,4,150,7.5
AECBDEA2735146,Отвертка,Бытовые товары,1,150,0.0
AECBDEA2735146,Клей,Бытовая химия,9,50,5.0
AEACEDA0924223,Шпатель,Строительные товары,9,150,15.0
AEACEDA0924223,Пена,Бытовая химия,2,225,0.0
AEACEDA0924223,Рубанок,Строительные товары,2,350,0.0
CEEEADD1212100,Пена,Бытовая химия,1,225,0.0
CEEEADD1212100,Молоток,Строительные товары,1,250,0.0
CEEEADD1212100,Клей,Бытовая химия,3,50,2.5
CEEEADD1212100,Клей,Бытовая химия,9,50,5.0
BDACBAB7516720,Молоток,Строительные товары,4,250,12.5
BDACBAB7516720,Рубанок,Строительные товары,2,350,0.0
BDACBAB7516720,Отвертка,Бытовые товары,6,150,15.0
BDACBAB7516720,Молоток,Строительные товары,8,250,25.0
BDACBAB7516720,Молоток,Строительные товары,3,250,12.5
BDACBAB7516720,Шпатель,Строительные товары,8,150,15.0
BDACBAB7516720,Отвертка,Бытовые товары,1,150,0.0
CACAADA1432884,Скотч,Бытовые товары,9,75,7.5
CACAADA1432884,Молоток,Строительные товары,8,250,25.0
CACAADA1432884,Шпатель,Строительные товары,2,150,0.0
CACAADA1432884,Изолента,Бытовые товары,9,45,4.5
BBAECAB2716315,Шпатель,Строительные товары,6,150,15.0
BBAECAB2716315,Отвертка,Бытовые товары,3,150,7.5
BBAECAB2716315,Отвертка,Бытовые товары,2,150,0.0
BBAECAB2716315,Клей,Бытовая химия,3,50,2.5
BBAECAB2716315,Рубанок,Строительные товары,6,350,35.0
BBAECAB2716315,Пена,Бытовая химия,9,225,22.5
EDCDAEC9196067,Отвертка,Бытовые товары,6,150,15.0
EDCDAEC9196067,Пена,Бытовая химия,9,225,22.5
EDCDAEC9196067,Изолента,Бытовые товары,4,45,2.25
EDCDAEC9196067,Отвертка,Бытовые товары,8,150,15.0
EDCDAEC9196067,Пена,Бытовая химия,4,225,11.25
EDCDAEC9196067,Молоток,Строительные товары,1,250,0.0
EDCDAEC9196067,Клей,Бытовая химия,5,50,5.0
EDCDAEC9196067,Отвертка,Бытовые товары,5,150,15.0
BCEAADB8859093,Изолента,Бытовые товары,5,45,4.5
BCEAADB8859093,Скотч,Бытовые товары,1,75,0.0
BCEAADB8859093,Молоток,Строительные товары,9,250,25.0
BCEAADB8859093,Отвертка,Бытовые товары,2,150,0.0
BCEAADB8859093,Отвертка,Бытовые товары,6,150,15.0
BCEAADB8859093,Отвертка,Бытовые товары,5,150,15.0
DCECAAA1761362,Пена,Бытовая химия,8,225,22.5
DCECAAA1761362,Шпатель,Строительные товары,2,150,0.0
ECABABA1079765,Клей,Бытовая химия,8,50,5.0
ECABABA1079765,Молоток,Строительные товары,7,250,25.0
ECABABA1079765,Отвертка,Бытовые товары,5,150,15.0
ECABABA1079765,Молоток,Строительные товары,9,250,25.0
AACEABA2464958,Отвертка,Бытовые товары,1,150,0.0
AACEABA2464958,Шпатель,Строительные товары,2,150,0.0
AACEABA2464958,Скотч,Бытовые товары,9,75,7.5
