doc_id,item,category,amount,price,discount
ACADBCD5001866,Скотч,Бытовые товары,4,75,3.75
ACADBCD5001866,Клей,Бытовая химия,5,50,5.0
ACADBCD5001866,Клей,Бытовая химия,3,50,2.5
ACADBCD5001866,Пена,Бытовая химия,7,225,22.5
ACADBCD5001866,Молоток,Строительные товары,8,250,25.0
ACADBCD5001866,Рубанок,Строительные товары,8,350,35.0
DBACDBD0562100,Скотч,Бытовые товары,9,75,7.5
DBACDBD0562100,Пена,Бытовая химия,7,225,22.5
DBACDBD0562100,Изолента,Бытовые товары,3,45,2.25
DBACDBD0562100,Молоток,Строительные товары,9,250,25.0
DBACDBD0562100,Молоток,Строительные товары,5,250,25.0
DBACDBD0562100,Клей,Бытовая химия,9,50,5.0
DBACDBD0562100,Клей,Бытовая химия,1,50,0.0
DBACDBD0562100,Изолента,Бытовые товары,3,45,2.25
EBECDCC5223312,Клей,Бытовая химия,7,50,5.0
EBECDCC5223312,Клей,Бытовая химия,6,50,5.0
EBECDCC5223312,Шпатель,Строительные товары,3,150,7.5
EBECDCC5223312,Молоток,Строительные товары,3,250,12.5
EBECDCC5223312,Молоток,Строительные товары,1,250,0.0
AEBCADB9589368,Отвертка,Бытовые товары,6,150,15.0
AEBCADB9589368,Изолента,Бытовые товары,4,45,2.25
AEBCADB9589368,Клей,Бытовая химия,4,50,2.5
AEBCADB9589368,Скотч,Бытовые товары,8,75,7.5
AEBCADB9589368,Клей,Бытовая химия,4,50,2.5
BCDCCEA9207307,Отвертка,Бытовые товары,3,150,7.5
BCDCCEA9207307,Изолента,Бытовые товары,6,45,4.5
BCDCCEA9207307,Молоток,Строительные товары,1,250,0.0
BCDCCEA9207307,Отвертка,Бытовые товары,8,150,15.0
BCDCCEA9207307,Шпатель,Строительные товары,5,150,15.0
ADBBECA3854040,Отвертка,Бытовые товары,3,150,7.5
ADBBECA3854040,Отвертка,Бытовые товары,1,150,0.0
ADBBECA3854040,Шпатель,Строительные товары,8,150,15.0
ADDEEAA6124375,Скотч,Бытовые товары,8,75,7.5
ADDEEAA6124375,Изолента,Бытовые товары,6,45,4.5
ABAEAAC6283072,Скотч,Бытовые товары,9,75,7.5
ABAEAAC6283072,Шпатель,Строительные товары,7,150,15.0
ABAEAAC6283072,Отвертка,Бытовые товары,3,150,7.5
ABAEAAC6283072,Отвертка,Бытовые товары,7,150,15.0
ABAEAAC6283072,Шпатель,Строительные товары,8,150,15.0
ABAEAAC6283072,Пена,Бытовая химия,1,225,0.0
